x,y,a,uv,ua
0.07189573910474238,0.08372696077945871,-1.624614339999991,0.002,0.0
0.07389284296764184,0.08361937672928671,-1.624614339999991,0.002,0.0
0.07588994683038874,0.08351179267912294,-1.624614339999991,0.002,0.0
0.07788705069298633,0.0834042086289672,-1.624614339999991,0.002,0.0
0.07988415455543917,0.08329662457881927,-1.624614339999991,0.002,0.0
0.08188125841775343,0.0831890405286788,-1.624614339999991,0.002,0.0
0.08387836227993663,0.0830814564785454,-1.624614339999991,0.002,0.0
0.08587546614199751,0.08297387242841858,-1.624614339999991,0.002,0.0
0.0878725700039462,0.0828662883782978,-1.624614339999991,0.002,0.0
0.08986967386579375,0.08275870432818248,-1.624614339999991,0.002,0.0
0.09186677772755238,0.08265112027807195,-1.624614339999991,0.002,0.0
0.09386388158923513,0.0825435362279655,-1.624614339999991,0.002,0.0
0.09586098545085575,0.0824359521778624,-1.624614339999991,0.002,0.0
0.0978580893124287,0.08232836812776187,-1.624614339999991,0.002,0.0
0.09985519317396889,0.0822207840776631,-1.624614339999991,0.002,0.0
0.10185229703549148,0.08211320002756528,-1.624614339999991,0.002,0.0
0.10384940089701188,0.08200561597746758,-1.624614339999991,0.002,0.0
0.10584650475854547,0.08189803192736916,-1.624614339999991,0.002,0.0
0.1078436086201076,0.08179044787726922,-1.624614339999991,0.002,0.0
0.1098407124817132,0.08168286382716693,-1.624614339999991,0.002,0.0
0.1118378163433768,0.08157527977706151,-1.624614339999991,0.002,0.0
0.11383492020511239,0.08146769572695221,-1.624614339999991,0.002,0.0
0.11583202406693312,0.08136011167683833,-1.624614339999991,0.002,0.0
0.11782912792885139,0.0812525276267192,-1.624614339999991,0.002,0.0
0.11982623179087866,0.08114494357659419,-1.624614339999991,0.002,0.0
0.12182333565302514,0.08103735952646275,-1.624614339999991,0.002,0.0
0.12382043951529996,0.0809297754763244,-1.624614339999991,0.002,0.0
0.12581754337771098,0.08082219142617872,-1.624614339999991,0.002,0.0
0.12781464724026456,0.08071460737602536,-1.624614339999991,0.002,0.0
0.12981175110296583,0.08060702332586404,-1.624614339999991,0.002,0.0
0.1318088549658183,0.08049943927569458,-1.624614339999991,0.002,0.0
0.13380595882882404,0.08039185522551687,-1.624614339999991,0.002,0.0
0.13580306269198336,0.08028427117533088,-1.624614339999991,0.002,0.0
0.13780016655529548,0.08017668712513666,-1.624614339999991,0.002,0.0
0.13979727041875764,0.08006910307493435,-1.624614339999991,0.002,0.0
0.1417943742823659,0.07996151902472418,-1.624614339999991,0.002,0.0
0.1437914781461148,0.07985393497450642,-1.624614339999991,0.002,0.0
0.1457885820099972,0.07974635092428148,-1.624614339999991,0.002,0.0
0.14778568587400492,0.07963876687404978,-1.624614339999991,0.002,0.0
0.14978278973812853,0.07953118282381184,-1.624614339999991,0.002,0.0
0.15177989360235736,0.07942359877356824,-1.624614339999991,0.002,0.0
0.15377699746667958,0.0793160147233196,-1.624614339999991,0.002,0.0
0.15577410133108263,0.07920843067306661,-1.624614339999991,0.002,0.0
0.15777120519555302,0.07910084662281,-1.624614339999991,0.002,0.0
0.15976830906007647,0.07899326257255053,-1.624614339999991,0.002,0.0
0.16176541292463842,0.07888567852228898,-1.624614339999991,0.002,0.0
0.16176541292463842,0.07888567852228898,-1.6307680899999912,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-1.661537029999991,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-1.6923061499999914,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-1.7230753299999915,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-1.7538445399999913,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-1.7846137599999912,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-1.815382979999991,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-1.8461521999999908,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-1.8769214199999906,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-1.9076906399999904,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-1.9384598599999903,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-1.96922907999999,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-1.99999829999999,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.0307675199999897,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.0615367399999895,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.0923059599999894,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.123075179999989,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.153844399999989,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.184613619999989,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.2153828399999886,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.2461520599999885,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.2769212799999883,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.307690499999988,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.338459719999988,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.3692289399999877,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.3999981599999876,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.4307673799999874,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.461536599999987,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.492305819999987,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.523075039999987,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.5538442599999867,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.5846134799999865,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.6153826999999863,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.646151919999986,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.676921139999986,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.7076903599999858,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.7384595799999856,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.7692287999999854,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.799998019999985,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.830767239999985,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.861536459999985,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.8923056799999847,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.9230748999999845,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.9538441199999843,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-2.984613339999984,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-3.015382559999984,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-3.0461517799999838,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-3.076921009999984,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-3.107690239999984,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,-3.1384594699999844,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,3.1139566071796017,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,3.083187387179602,0.0,-0.3076923076923077
0.16176541292463842,0.07888567852228898,3.058572017179602,0.002,0.0
0.16159956236210749,0.07689256744887868,3.058572017179602,0.002,0.0
0.16143371179952232,0.07489945637481647,3.058572017179602,0.002,0.0
0.16126786123703185,0.07290634530189231,3.058572017179602,0.002,0.0
0.1611020106745732,0.07091323422935035,3.058572017179602,0.002,0.0
0.16093616011211778,0.06892012315684758,3.058572017179602,0.002,0.0
0.1607703095496548,0.06692701208425353,3.058572017179602,0.002,0.0
0.16060445898717995,0.0649339010115172,3.058572017179602,0.002,0.0
0.16043860842469138,0.06294078993861574,3.058572017179602,0.002,0.0
0.16027275786218803,0.060947678865536835,3.058572017179602,0.002,0.0
0.16010690729966928,0.05895456779227298,3.058572017179602,0.002,0.0
0.15994105673713474,0.05696145671881915,3.058572017179602,0.002,0.0
0.15977520617458418,0.05496834564517293,3.058572017179602,0.002,0.0
0.15960935561201756,0.05297523457133353,3.058572017179602,0.002,0.0
0.15944350504943497,0.05098212349730234,3.058572017179602,0.002,0.0
0.1592776544868367,0.04898901242308275,3.058572017179602,0.002,0.0
0.1591118039242232,0.04699590134867987,3.058572017179602,0.002,0.0
0.158945953361595,0.045002790274100694,3.058572017179602,0.002,0.0
0.15878010279895288,0.043009679199354,3.058572017179602,0.002,0.0
0.1586142522362977,0.04101656812445022,3.058572017179602,0.002,0.0
0.15844840167363042,0.03902345704940133,3.058572017179602,0.002,0.0
0.15828255111095219,0.037030345974220856,3.058572017179602,0.002,0.0
0.15811670054826424,0.03503723489892357,3.058572017179602,0.002,0.0
0.1579508499855679,0.03304412382352541,3.058572017179602,0.002,0.0
0.15778499942286459,0.031051012748043325,3.058572017179602,0.002,0.0
0.15761914886015577,0.029057901672495192,3.058572017179602,0.002,0.0
0.15745329829744298,0.02706479059689944,3.058572017179602,0.002,0.0
0.1572874477347278,0.025071679521275047,3.058572017179602,0.002,0.0
0.15712159717201185,0.023078568445641146,3.058572017179602,0.002,0.0
0.15695574660929673,0.021085457370017196,3.058572017179602,0.002,0.0
0.15678989604658403,0.019092346294422347,3.058572017179602,0.002,0.0
0.15662404548387532,0.01709923521887565,3.058572017179602,0.002,0.0
0.15645819492117216,0.015106124143395478,3.058572017179602,0.002,0.0
0.15629234435847603,0.013113013067999658,3.058572017179602,0.002,0.0
0.1561264937957883,0.011119901992705149,3.058572017179602,0.002,0.0
0.15596064323311035,0.009126790917527883,3.058572017179602,0.002,0.0
0.15579479267044338,0.007133679842482694,3.058572017179602,0.002,0.0
0.15562894210778852,0.00514056876758309,3.058572017179602,0.002,0.0
0.1554630915451468,0.003147457692840966,3.058572017179602,0.002,0.0
0.155297240982519,0.0011543466182668727,3.058572017179602,0.002,0.0
0.15513139041990595,-0.0008387644561305505,3.058572017179602,0.002,0.0
0.15496553985730818,-0.0028318755303442227,3.058572017179602,0.002,0.0
0.15479968929472612,-0.004824986604368992,3.058572017179602,0.002,0.0
0.15463383873216005,-0.00681809767820155,3.058572017179602,0.002,0.0
0.1544679881696101,-0.00881120875184062,3.058572017179602,0.002,0.0
0.1543021376070762,-0.010804319825286611,3.058572017179602,0.002,0.0
0.15413628704455817,-0.012797430898542071,3.058572017179602,0.002,0.0
0.1539704364820556,-0.01479054197161146,3.058572017179602,0.002,0.0
0.15380458591956803,-0.016783653044500975,3.058572017179602,0.002,0.0
0.15363873535709474,-0.018776764117218566,3.058572017179602,0.002,0.0
0.15347288479463495,-0.020769875189774197,3.058572017179602,0.002,0.0
0.15330703423218767,-0.02276298626217918,3.058572017179602,0.002,0.0
0.15314118366975188,-0.024756097334446246,3.058572017179602,0.002,0.0
0.15297533310732636,-0.02674920840658973,3.058572017179602,0.002,0.0
0.15280948254490986,-0.028742319478625055,3.058572017179602,0.002,0.0
0.15264363198250097,-0.03073543055056889,3.058572017179602,0.002,0.0
0.15247778142009824,-0.03272854162243861,3.058572017179602,0.002,0.0
0.15231193085770017,-0.03472165269425242,3.058572017179602,0.002,0.0
0.15214608029530519,-0.03671476376602907,3.058572017179602,0.002,0.0
0.1519802297329117,-0.03870787483778769,3.058572017179602,0.002,0.0
0.15181437917051813,-0.04070098590954751,3.058572017179602,0.002,0.0
0.15164852860812283,-0.042694096981328006,3.058572017179602,0.002,0.0
0.15148267804572424,-0.04468720805314808,3.058572017179602,0.002,0.0
0.1513168274833208,-0.046680319125026404,3.058572017179602,0.002,0.0
0.15115097692091098,-0.0486734301969812,3.058572017179602,0.002,0.0
0.15098512635849337,-0.05066654126902978,3.058572017179602,0.002,0.0
0.1508192757960666,-0.05265965234118847,3.058572017179602,0.002,0.0
0.1506534252336294,-0.054652763413472596,3.058572017179602,0.002,0.0
0.1504875746711806,-0.05664587448589618,3.058572017179602,0.002,0.0
0.1503217241087191,-0.058638985558471905,3.058572017179602,0.002,0.0
0.15015587354624405,-0.060632096631210844,3.058572017179602,0.002,0.0
0.1499900229837546,-0.06262520770412253,3.058572017179602,0.002,0.0
0.14982417242125015,-0.0646183187772148,3.058572017179602,0.002,0.0
0.14965832185873018,-0.06661142985049338,3.058572017179602,0.002,0.0
0.14949247129619436,-0.06860454092396258,3.058572017179602,0.002,0.0
0.1493266207336425,-0.07059765199762445,3.058572017179602,0.002,0.0
0.1491607701710746,-0.07259076307147928,3.058572017179602,0.002,0.0
0.14899491960849076,-0.07458387414552543,3.058572017179602,0.002,0.0
0.1488290690458913,-0.07657698521975934,3.058572017179602,0.002,0.0
0.1488290690458913,-0.07657698521975934,3.052418267179602,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,3.021649337179602,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.990880217179602,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.960111037179602,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.929341827179602,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.8985726071796023,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.8678033871796025,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.8370341671796027,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.806264947179603,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.775495727179603,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.744726507179603,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.7139572871796034,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.6831880671796036,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.6524188471796037,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.621649627179604,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.590880407179604,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.5601111871796043,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.5293419671796045,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.4985727471796046,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.467803527179605,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.437034307179605,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.406265087179605,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.3754958671796054,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.3447266471796055,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.3139574271796057,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.283188207179606,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.252418987179606,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.2216497671796063,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.1908805471796065,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.1601113271796066,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.129342107179607,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.098572887179607,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.067803667179607,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.0370344471796074,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,2.0062652271796075,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,1.9754960071796075,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,1.9447267871796075,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,1.9139575671796074,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,1.8831883471796074,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,1.8524191271796073,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,1.8216499071796073,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,1.7908806871796072,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,1.7601114671796072,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,1.7293422471796072,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,1.6985730271796071,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,1.667803807179607,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,1.637034577179607,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,1.6062653471796071,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,1.5754961171796071,0.0,-0.3076923076923077
0.1488290690458913,-0.07657698521975934,1.557034577179607,0.002,0.0
0.14682925889089757,-0.07654946259564196,1.557034577179607,0.002,0.0
0.1448294487321805,-0.07652193997147336,1.557034577179607,0.002,0.0
0.14282963857255435,-0.07649441734729223,1.557034577179607,0.002,0.0
0.14082982841283254,-0.07646689472310979,1.557034577179607,0.002,0.0
0.13883001825326263,-0.07643937209892944,1.557034577179607,0.002,0.0
0.13683020809390986,-0.07641184947475207,1.557034577179607,0.002,0.0
0.13483039793477847,-0.07638432685057776,1.557034577179607,0.002,0.0
0.13283058777585155,-0.07635680422640627,1.557034577179607,0.002,0.0
0.13083077761710465,-0.07632928160223725,1.557034577179607,0.002,0.0
0.1288309674585094,-0.07630175897807032,1.557034577179607,0.002,0.0
0.1268311573000346,-0.07627423635390504,1.557034577179607,0.002,0.0
0.1248313471416485,-0.07624671372974098,1.557034577179607,0.002,0.0
0.12283153698331781,-0.07621919110557769,1.557034577179607,0.002,0.0
0.12083172682500899,-0.0761916684814147,1.557034577179607,0.002,0.0
0.11883191666668824,-0.07616414585725155,1.557034577179607,0.002,0.0
0.1168321065083216,-0.07613662323308776,1.557034577179607,0.002,0.0
0.1148322963498761,-0.07610910060892288,1.557034577179607,0.002,0.0
0.11283248619131891,-0.07608157798475647,1.557034577179607,0.002,0.0
0.11083267603261877,-0.0760540553605881,1.557034577179607,0.002,0.0
0.10883286587374585,-0.07602653273641734,1.557034577179607,0.002,0.0
0.10683305571467186,-0.07599901011224382,1.557034577179607,0.002,0.0
0.10483324555537066,-0.07597148748806717,1.557034577179607,0.002,0.0
0.10283343539581795,-0.07594396486388706,1.557034577179607,0.002,0.0
0.10083362523599256,-0.0759164422397032,1.557034577179607,0.002,0.0
0.09883381507587587,-0.07588891961551533,1.557034577179607,0.002,0.0
0.09683400491545212,-0.07586139699132323,1.557034577179607,0.002,0.0
