x,y,a,uv,ua
0.12916305316266355,0.17021280115344528,-2.2399919399999995,0.002,0.0
0.12916305316266355,0.17021280115344528,-2.2399908699999997,0.002,0.0
0.1307316108401835,0.16897215987709777,-2.2399908699999997,0.002,0.0
0.13230023033975016,0.16773146970297362,-2.2399908699999997,0.002,0.0
0.13230023033975016,0.16773146970297362,-2.2399895799999996,0.002,0.0
0.13230023033975016,0.16773146970297362,-2.2399906400000003,0.002,0.0
0.1338688426078259,0.16649078583503626,-2.2399906400000003,0.002,0.0
0.13543750078473818,0.16525006565579747,-2.2399906400000003,0.002,0.0
0.13543750078473818,0.16525006565579747,-2.2399888600000004,0.002,0.0
0.13700612804323414,0.1640093744701832,-2.2399888600000004,0.002,0.0
0.13857479352539767,0.16276865305191351,-2.2399888600000004,0.002,0.0
0.1401433621429229,0.16152800824783137,-2.2399888600000004,0.002,0.0
0.1401433621429229,0.16152800824783137,-2.2399875400000004,0.002,0.0
0.1401433621429229,0.16152800824783137,-2.2399887000000005,0.002,0.0
0.1417119394041616,0.1602873570150616,-2.2399887000000005,0.002,0.0
0.1417119394041616,0.1602873570150616,-2.2399900100000005,0.002,0.0
0.1417119394041616,0.1602873570150616,-2.2399888200000007,0.002,0.0
0.14328058430072038,0.15904665198078388,-2.2399888200000007,0.002,0.0
0.144849148719697,0.15780601059949834,-2.2399888200000007,0.002,0.0
0.14641782945948,0.1565652772153571,-2.2399888200000007,0.002,0.0
0.14798649767053332,0.15532455374069762,-2.2399888200000007,0.002,0.0
0.14955508612162965,0.15408389335143138,-2.2399888200000007,0.002,0.0
